sensorId,timestamp,co2,humidity,light,motion,temperature
sensor76,2025-11-18T19:59:13Z,915.00,36.00,0.00,0.00,20.20
sensor76,2025-11-18T20:04:12Z,890.00,36.00,0.00,0.00,20.20
sensor76,2025-11-18T20:09:12Z,894.00,36.00,0.00,0.00,20.20
sensor76,2025-11-18T20:14:12Z,887.00,36.00,0.00,0.00,20.10
sensor76,2025-11-18T20:19:12Z,895.00,36.00,0.00,0.00,20.10
sensor76,2025-11-18T20:24:12Z,874.00,36.00,0.00,0.00,20.10
sensor76,2025-11-18T20:29:12Z,888.00,36.00,0.00,0.00,20.10
sensor76,2025-11-18T20:34:12Z,883.00,36.00,0.00,0.00,20.10
sensor76,2025-11-18T20:39:12Z,870.00,36.00,0.00,0.00,20.10
sensor76,2025-11-18T20:44:12Z,874.00,36.00,0.00,0.00,20.10
sensor76,2025-11-18T20:49:12Z,863.00,36.00,0.00,0.00,20.10
sensor76,2025-11-18T20:54:12Z,869.00,36.00,0.00,0.00,20.10
sensor76,2025-11-18T20:59:12Z,876.00,36.00,0.00,0.00,20.00
sensor76,2025-11-18T21:04:12Z,872.00,36.00,0.00,0.00,20.00
sensor76,2025-11-18T21:09:12Z,870.00,36.00,0.00,0.00,20.00
sensor76,2025-11-18T21:14:12Z,853.00,36.00,0.00,0.00,20.00
sensor76,2025-11-18T21:19:12Z,851.00,36.00,0.00,0.00,20.00
sensor76,2025-11-18T21:24:12Z,851.00,36.00,0.00,0.00,20.00
sensor76,2025-11-18T21:29:12Z,850.00,36.00,0.00,0.00,20.00
sensor76,2025-11-18T21:34:12Z,838.00,36.00,0.00,0.00,20.00
sensor76,2025-11-18T21:39:12Z,855.00,36.00,0.00,0.00,19.90
sensor76,2025-11-18T21:44:12Z,845.00,36.00,0.00,0.00,19.90
sensor76,2025-11-18T21:49:12Z,839.00,36.00,0.00,0.00,19.90
sensor76,2025-11-18T21:54:12Z,825.00,36.00,0.00,0.00,19.90
sensor76,2025-11-18T21:59:12Z,831.00,36.00,0.00,0.00,19.90
sensor76,2025-11-18T22:04:12Z,828.00,36.00,0.00,0.00,19.90
sensor76,2025-11-18T22:09:12Z,818.00,36.00,0.00,0.00,19.90
sensor76,2025-11-18T22:14:12Z,818.00,36.00,0.00,0.00,19.90
sensor76,2025-11-18T22:19:12Z,802.00,36.00,0.00,0.00,19.90
sensor76,2025-11-18T22:24:12Z,811.00,36.00,0.00,0.00,19.80
sensor76,2025-11-18T22:29:12Z,807.00,36.00,0.00,0.00,19.80
sensor76,2025-11-18T22:34:12Z,801.00,36.00,0.00,0.00,19.80
sensor76,2025-11-18T22:39:12Z,794.00,36.00,0.00,0.00,19.80
sensor76,2025-11-18T22:44:12Z,812.00,36.00,0.00,0.00,19.80
sensor76,2025-11-18T22:49:12Z,793.00,36.00,0.00,0.00,19.80
sensor76,2025-11-18T22:54:12Z,800.00,36.00,0.00,0.00,19.80
sensor76,2025-11-18T22:59:12Z,782.00,36.00,0.00,0.00,19.80
sensor76,2025-11-18T23:04:12Z,779.00,36.00,0.00,0.00,19.80
sensor76,2025-11-18T23:09:12Z,783.00,36.00,0.00,0.00,19.80
sensor76,2025-11-18T23:14:12Z,783.00,36.00,0.00,0.00,19.80
sensor76,2025-11-18T23:19:12Z,782.00,36.00,0.00,0.00,19.70
sensor76,2025-11-18T23:24:12Z,777.00,36.00,0.00,0.00,19.80
sensor76,2025-11-18T23:29:12Z,769.00,36.00,0.00,0.00,19.70
sensor76,2025-11-18T23:34:12Z,766.00,36.00,0.00,0.00,19.70
sensor76,2025-11-18T23:39:12Z,764.00,36.00,0.00,0.00,19.70
sensor76,2025-11-18T23:44:12Z,759.00,36.00,0.00,0.00,19.70
sensor76,2025-11-18T23:49:12Z,747.00,36.00,0.00,0.00,19.70
sensor76,2025-11-18T23:54:12Z,755.00,36.00,0.00,0.00,19.70
sensor76,2025-11-18T23:59:12Z,749.00,36.00,0.00,0.00,19.70
sensor77,2025-11-18T00:04:46Z,1071.00,46.00,0.00,0.00,19.40
sensor77,2025-11-18T00:09:46Z,1037.00,46.00,0.00,0.00,19.50
sensor77,2025-11-18T00:14:46Z,1057.00,46.00,0.00,0.00,19.50
sensor77,2025-11-18T00:19:46Z,1047.00,46.00,0.00,0.00,19.50
sensor77,2025-11-18T00:24:46Z,1049.00,46.00,0.00,0.00,19.50
sensor77,2025-11-18T00:29:46Z,1049.00,46.00,0.00,0.00,19.40
sensor77,2025-11-18T00:34:46Z,1039.00,46.00,0.00,0.00,19.50
sensor77,2025-11-18T00:39:46Z,1042.00,46.00,0.00,0.00,19.40
sensor77,2025-11-18T00:44:46Z,1030.00,46.00,0.00,0.00,19.50
sensor77,2025-11-18T00:49:46Z,1035.00,46.00,0.00,0.00,19.40
sensor77,2025-11-18T00:54:46Z,1041.00,46.00,0.00,0.00,19.40
sensor77,2025-11-18T00:59:46Z,1026.00,46.00,0.00,0.00,19.40
sensor77,2025-11-18T01:04:46Z,1027.00,46.00,0.00,0.00,19.40
sensor77,2025-11-18T01:09:46Z,1002.00,46.00,0.00,0.00,19.40
sensor77,2025-11-18T01:14:46Z,1018.00,46.00,0.00,0.00,19.40
sensor77,2025-11-18T01:19:46Z,1012.00,46.00,0.00,0.00,19.40
sensor77,2025-11-18T01:24:46Z,1003.00,46.00,0.00,0.00,19.40
sensor77,2025-11-18T01:29:46Z,1001.00,46.00,0.00,0.00,19.40
sensor77,2025-11-18T01:34:46Z,989.00,45.00,0.00,0.00,19.40
sensor77,2025-11-18T01:39:46Z,986.00,45.00,0.00,0.00,19.40
sensor77,2025-11-18T01:44:46Z,984.00,46.00,0.00,0.00,19.30
sensor77,2025-11-18T01:49:46Z,988.00,45.00,0.00,0.00,19.30
sensor77,2025-11-18T01:54:46Z,975.00,45.00,0.00,0.00,19.30
sensor77,2025-11-18T01:59:46Z,974.00,45.00,0.00,0.00,19.40
sensor77,2025-11-18T02:04:46Z,958.00,45.00,0.00,0.00,19.30
sensor77,2025-11-18T02:09:46Z,968.00,45.00,0.00,0.00,19.30
sensor77,2025-11-18T02:14:46Z,965.00,45.00,0.00,0.00,19.30
sensor77,2025-11-18T02:19:46Z,980.00,45.00,0.00,0.00,19.30
sensor77,2025-11-18T02:24:46Z,971.00,45.00,0.00,0.00,19.30
sensor77,2025-11-18T02:29:46Z,952.00,45.00,0.00,0.00,19.30
sensor77,2025-11-18T02:34:46Z,944.00,45.00,0.00,0.00,19.30
sensor77,2025-11-18T02:39:46Z,945.00,45.00,0.00,0.00,19.30
sensor77,2025-11-18T02:44:46Z,924.00,45.00,0.00,0.00,19.20
sensor77,2025-11-18T02:49:46Z,941.00,45.00,0.00,0.00,19.30
sensor77,2025-11-18T02:54:46Z,925.00,45.00,0.00,0.00,19.30
sensor77,2025-11-18T02:59:46Z,931.00,45.00,0.00,0.00,19.30
sensor77,2025-11-18T03:04:46Z,925.00,45.00,0.00,0.00,19.30
sensor77,2025-11-18T03:09:46Z,926.00,45.00,0.00,0.00,19.20
sensor77,2025-11-18T03:14:46Z,919.00,45.00,0.00,0.00,19.30
sensor77,2025-11-18T03:19:46Z,922.00,45.00,0.00,0.00,19.20
sensor77,2025-11-18T03:24:46Z,903.00,45.00,0.00,0.00,19.20
sensor77,2025-11-18T03:29:46Z,899.00,45.00,0.00,0.00,19.30
sensor77,2025-11-18T03:34:46Z,899.00,45.00,0.00,0.00,19.20
sensor77,2025-11-18T03:39:46Z,898.00,45.00,0.00,0.00,19.20
sensor77,2025-11-18T03:44:46Z,895.00,45.00,0.00,0.00,19.20
sensor77,2025-11-18T03:49:46Z,892.00,45.00,0.00,0.00,19.20
sensor77,2025-11-18T03:54:46Z,886.00,45.00,0.00,0.00,19.20
sensor77,2025-11-18T03:59:46Z,887.00,45.00,0.00,0.00,19.20
sensor77,2025-11-18T04:04:46Z,860.00,45.00,0.00,0.00,19.20
sensor77,2025-11-18T04:09:45Z,864.00,45.00,0.00,0.00,19.20
sensor77,2025-11-18T04:14:46Z,863.00,45.00,0.00,0.00,19.20
sensor77,2025-11-18T04:19:45Z,867.00,45.00,0.00,0.00,19.10
sensor77,2025-11-18T04:24:45Z,874.00,45.00,0.00,0.00,19.20
sensor77,2025-11-18T04:29:45Z,835.00,45.00,0.00,0.00,19.20
sensor77,2025-11-18T04:34:45Z,858.00,45.00,0.00,0.00,19.30
sensor77,2025-11-18T04:39:45Z,862.00,45.00,0.00,0.00,19.30
sensor77,2025-11-18T04:44:45Z,852.00,45.00,0.00,0.00,19.40
sensor77,2025-11-18T04:49:45Z,842.00,45.00,0.00,0.00,19.40
sensor77,2025-11-18T04:54:45Z,848.00,45.00,0.00,0.00,19.40
sensor77,2025-11-18T04:59:45Z,850.00,45.00,0.00,0.00,19.50
sensor77,2025-11-18T05:04:45Z,829.00,45.00,0.00,0.00,19.60
sensor77,2025-11-18T05:09:45Z,835.00,44.00,0.00,0.00,19.60
sensor77,2025-11-18T05:14:45Z,827.00,44.00,0.00,0.00,19.70
sensor77,2025-11-18T05:19:45Z,833.00,44.00,67.00,7.00,19.70
sensor77,2025-11-18T05:24:45Z,805.00,45.00,0.00,3.00,19.70
sensor77,2025-11-18T05:29:45Z,807.00,46.00,0.00,0.00,19.70
sensor77,2025-11-18T05:34:45Z,792.00,47.00,0.00,0.00,19.80
sensor77,2025-11-18T05:39:45Z,800.00,47.00,0.00,0.00,19.80
sensor77,2025-11-18T05:44:45Z,787.00,47.00,0.00,0.00,19.80
sensor77,2025-11-18T05:49:45Z,782.00,46.00,0.00,0.00,19.90
sensor77,2025-11-18T05:54:45Z,785.00,46.00,0.00,0.00,19.90
sensor77,2025-11-18T05:59:45Z,780.00,46.00,0.00,0.00,19.80
sensor77,2025-11-18T06:04:45Z,782.00,46.00,3.00,0.00,19.80
sensor77,2025-11-18T06:09:45Z,768.00,46.00,3.00,0.00,19.80
sensor77,2025-11-18T06:14:45Z,782.00,46.00,6.00,0.00,19.80
sensor77,2025-11-18T06:19:45Z,766.00,46.00,10.00,0.00,19.80
sensor77,2025-11-18T06:24:45Z,757.00,46.00,16.00,0.00,19.80
sensor77,2025-11-18T06:29:45Z,758.00,46.00,26.00,0.00,19.70
sensor77,2025-11-18T06:34:45Z,754.00,46.00,40.00,0.00,19.70
sensor77,2025-11-18T06:39:45Z,746.00,46.00,53.00,0.00,19.70
sensor77,2025-11-18T06:44:45Z,752.00,46.00,67.00,0.00,19.70
sensor77,2025-11-18T06:49:45Z,737.00,46.00,84.00,0.00,19.70
sensor77,2025-11-18T06:54:45Z,738.00,46.00,101.00,0.00,19.60
sensor77,2025-11-18T06:59:45Z,739.00,46.00,107.00,0.00,19.70
sensor77,2025-11-18T07:04:45Z,741.00,46.00,127.00,0.00,19.80
sensor77,2025-11-18T07:09:45Z,739.00,46.00,148.00,0.00,19.80
sensor77,2025-11-18T07:14:45Z,726.00,46.00,195.00,0.00,19.80
sensor77,2025-11-18T07:19:45Z,716.00,45.00,239.00,0.00,19.80
sensor77,2025-11-18T07:24:45Z,726.00,45.00,269.00,0.00,19.80
sensor77,2025-11-18T07:29:45Z,721.00,45.00,252.00,0.00,19.90
sensor77,2025-11-18T07:34:45Z,714.00,45.00,175.00,0.00,19.80
sensor77,2025-11-18T07:39:45Z,716.00,45.00,165.00,0.00,19.80
sensor77,2025-11-18T07:44:45Z,709.00,45.00,165.00,0.00,19.80
sensor77,2025-11-18T07:49:45Z,706.00,45.00,165.00,0.00,19.80
sensor77,2025-11-18T07:54:45Z,696.00,45.00,171.00,0.00,19.80
sensor77,2025-11-18T07:59:45Z,713.00,45.00,175.00,1.00,19.70
sensor77,2025-11-18T08:04:45Z,696.00,45.00,185.00,6.00,19.70
sensor77,2025-11-18T08:09:45Z,708.00,45.00,195.00,1.00,19.70
sensor77,2025-11-18T08:14:45Z,726.00,45.00,202.00,1.00,19.70
sensor77,2025-11-18T08:19:45Z,808.00,45.00,239.00,9.00,19.80
sensor77,2025-11-18T08:24:45Z,902.00,46.00,249.00,4.00,19.80
sensor77,2025-11-18T08:29:45Z,1010.00,46.00,272.00,3.00,19.80
sensor77,2025-11-18T08:34:45Z,1158.00,47.00,276.00,8.00,19.90
sensor77,2025-11-18T08:39:45Z,1253.00,48.00,293.00,2.00,20.00
sensor77,2025-11-18T08:44:45Z,1407.00,49.00,309.00,5.00,20.10
sensor77,2025-11-18T08:49:45Z,1483.00,50.00,336.00,0.00,20.20
sensor77,2025-11-18T08:54:45Z,1595.00,50.00,373.00,0.00,20.20
sensor77,2025-11-18T08:59:45Z,1686.00,51.00,404.00,2.00,20.30
sensor77,2025-11-18T09:04:45Z,1793.00,52.00,532.00,0.00,20.40
sensor77,2025-11-18T09:09:45Z,1887.00,52.00,552.00,3.00,20.50
sensor77,2025-11-18T09:14:45Z,1983.00,52.00,609.00,12.00,20.50
sensor77,2025-11-18T09:19:45Z,2107.00,52.00,562.00,9.00,20.60
sensor77,2025-11-18T09:24:45Z,2229.00,53.00,596.00,8.00,20.70
sensor77,2025-11-18T09:29:45Z,2366.00,53.00,646.00,3.00,20.70
sensor77,2025-11-18T09:34:45Z,2379.00,53.00,532.00,16.00,20.70
sensor77,2025-11-18T09:39:45Z,2555.00,54.00,397.00,8.00,20.80
sensor77,2025-11-18T09:44:45Z,2565.00,54.00,478.00,11.00,20.80
sensor77,2025-11-18T09:49:45Z,2528.00,53.00,582.00,10.00,20.80
sensor77,2025-11-18T09:54:45Z,2588.00,54.00,485.00,13.00,20.80
sensor77,2025-11-18T09:59:45Z,2747.00,55.00,458.00,12.00,20.80
sensor77,2025-11-18T10:04:45Z,2841.00,55.00,387.00,12.00,20.90
sensor77,2025-11-18T10:09:45Z,2928.00,55.00,367.00,17.00,21.00
sensor77,2025-11-18T10:14:45Z,2971.00,55.00,562.00,20.00,21.10
sensor77,2025-11-18T10:19:45Z,3125.00,56.00,741.00,24.00,21.20
sensor77,2025-11-18T10:24:45Z,3170.00,56.00,865.00,0.00,21.10
sensor77,2025-11-18T10:29:45Z,3276.00,56.00,673.00,2.00,21.20
sensor77,2025-11-18T10:34:45Z,3320.00,57.00,683.00,0.00,21.30
sensor77,2025-11-18T10:39:45Z,3384.00,57.00,538.00,0.00,21.30
sensor77,2025-11-18T10:44:45Z,3409.00,57.00,367.00,0.00,21.30
sensor77,2025-11-18T10:49:45Z,3403.00,57.00,525.00,14.00,21.40
sensor77,2025-11-18T10:54:45Z,3318.00,56.00,437.00,7.00,21.40
sensor77,2025-11-18T10:59:45Z,3180.00,56.00,515.00,2.00,21.30
sensor77,2025-11-18T11:04:45Z,3257.00,55.00,569.00,0.00,21.20
sensor77,2025-11-18T11:09:45Z,3193.00,55.00,545.00,0.00,21.20
sensor77,2025-11-18T11:14:44Z,2873.00,54.00,717.00,4.00,21.20
sensor77,2025-11-18T11:19:44Z,893.00,37.00,650.00,3.00,20.80
sensor77,2025-11-18T11:24:44Z,570.00,31.00,707.00,0.00,20.40
sensor77,2025-11-18T11:29:44Z,788.00,37.00,572.00,8.00,20.40
sensor77,2025-11-18T11:34:44Z,902.00,40.00,555.00,5.00,20.50
sensor77,2025-11-18T11:39:44Z,1006.00,40.00,764.00,8.00,20.70
sensor77,2025-11-18T11:44:44Z,1180.00,41.00,673.00,0.00,20.80
sensor77,2025-11-18T11:49:44Z,1235.00,41.00,825.00,0.00,20.90
sensor77,2025-11-18T11:54:44Z,1346.00,42.00,653.00,2.00,21.10
sensor77,2025-11-18T11:59:44Z,1491.00,43.00,788.00,4.00,21.20
sensor77,2025-11-18T12:04:44Z,1592.00,44.00,757.00,16.00,21.30
sensor77,2025-11-18T12:09:44Z,1744.00,45.00,875.00,14.00,21.40
sensor77,2025-11-18T12:14:44Z,1838.00,45.00,1172.00,8.00,21.50
sensor77,2025-11-18T12:19:44Z,1917.00,46.00,872.00,12.00,21.60
sensor77,2025-11-18T12:24:44Z,2090.00,47.00,1519.00,13.00,21.80
sensor77,2025-11-18T12:29:44Z,2163.00,47.00,1253.00,13.00,22.00
sensor77,2025-11-18T12:34:44Z,2301.00,48.00,1559.00,21.00,22.10
sensor77,2025-11-18T12:39:44Z,2407.00,49.00,1670.00,2.00,22.30
sensor77,2025-11-18T12:44:44Z,2531.00,49.00,1839.00,18.00,22.50
sensor77,2025-11-18T12:49:44Z,2536.00,49.00,2081.00,21.00,22.70
sensor77,2025-11-18T12:54:44Z,2448.00,49.00,1889.00,1.00,22.70
sensor77,2025-11-18T12:59:44Z,2418.00,48.00,1569.00,10.00,22.80
sensor77,2025-11-18T13:04:44Z,2297.00,47.00,2172.00,6.00,22.80
sensor77,2025-11-18T13:09:44Z,1963.00,45.00,1185.00,4.00,22.90
sensor77,2025-11-18T13:14:44Z,1793.00,44.00,1178.00,14.00,22.90
sensor77,2025-11-18T13:19:44Z,1538.00,42.00,1303.00,15.00,23.00
sensor77,2025-11-18T13:24:44Z,1486.00,41.00,1313.00,11.00,23.10
sensor77,2025-11-18T13:29:44Z,1420.00,40.00,326.00,15.00,23.10
sensor77,2025-11-18T13:34:44Z,1282.00,40.00,309.00,4.00,22.90
sensor77,2025-11-18T13:39:44Z,1111.00,39.00,282.00,2.00,22.70
sensor77,2025-11-18T13:44:44Z,985.00,39.00,255.00,9.00,22.50
sensor77,2025-11-18T13:49:44Z,881.00,38.00,218.00,5.00,22.40
sensor77,2025-11-18T13:54:44Z,827.00,38.00,195.00,4.00,22.20
sensor77,2025-11-18T13:59:44Z,782.00,37.00,185.00,7.00,22.00
sensor77,2025-11-18T14:04:44Z,755.00,36.00,191.00,12.00,21.90
sensor77,2025-11-18T14:09:44Z,748.00,35.00,208.00,14.00,21.70
sensor77,2025-11-18T14:14:44Z,706.00,33.00,212.00,26.00,21.60
sensor77,2025-11-18T14:19:44Z,708.00,32.00,205.00,7.00,21.50
sensor77,2025-11-18T14:24:44Z,673.00,31.00,195.00,11.00,21.40
sensor77,2025-11-18T14:29:44Z,707.00,32.00,161.00,11.00,21.30
sensor77,2025-11-18T14:34:44Z,814.00,33.00,141.00,17.00,21.40
sensor77,2025-11-18T14:39:44Z,999.00,34.00,114.00,7.00,21.50
sensor77,2025-11-18T14:44:44Z,1130.00,35.00,461.00,12.00,21.60
sensor77,2025-11-18T14:49:44Z,1231.00,36.00,545.00,1.00,21.70
sensor77,2025-11-18T14:54:44Z,1379.00,36.00,855.00,3.00,21.80
sensor77,2025-11-18T14:59:44Z,1555.00,38.00,744.00,15.00,22.00
sensor77,2025-11-18T15:04:44Z,1638.00,39.00,404.00,15.00,22.10
sensor77,2025-11-18T15:09:44Z,1710.00,39.00,154.00,6.00,22.10
sensor77,2025-11-18T15:14:44Z,1793.00,40.00,47.00,0.00,22.10
sensor77,2025-11-18T15:19:44Z,1893.00,41.00,30.00,0.00,22.10
sensor77,2025-11-18T15:24:44Z,1991.00,41.00,40.00,0.00,22.10
sensor77,2025-11-18T15:29:44Z,2083.00,42.00,26.00,0.00,22.10
sensor77,2025-11-18T15:34:44Z,2183.00,43.00,20.00,0.00,22.10
sensor77,2025-11-18T15:39:44Z,2231.00,43.00,101.00,6.00,22.10
sensor77,2025-11-18T15:44:44Z,2260.00,43.00,107.00,6.00,22.00
sensor77,2025-11-18T15:49:44Z,2190.00,43.00,104.00,0.00,22.00
sensor77,2025-11-18T15:54:44Z,2158.00,43.00,101.00,0.00,21.90
sensor77,2025-11-18T15:59:44Z,2110.00,43.00,171.00,6.00,21.90
sensor77,2025-11-18T16:04:44Z,2069.00,43.00,185.00,3.00,21.90
sensor77,2025-11-18T16:09:44Z,1998.00,43.00,185.00,1.00,21.80
sensor77,2025-11-18T16:14:44Z,1965.00,43.00,185.00,2.00,21.80
sensor77,2025-11-18T16:19:44Z,1971.00,43.00,185.00,1.00,21.80
sensor77,2025-11-18T16:24:44Z,1991.00,43.00,185.00,2.00,21.80
sensor77,2025-11-18T16:29:44Z,2029.00,43.00,185.00,4.00,21.80
sensor77,2025-11-18T16:39:44Z,2079.00,43.00,185.00,0.00,21.80
sensor77,2025-11-18T16:44:44Z,2007.00,43.00,191.00,4.00,21.80
sensor77,2025-11-18T16:49:44Z,2081.00,43.00,101.00,2.00,21.70
sensor77,2025-11-18T16:54:44Z,2028.00,43.00,101.00,0.00,21.70
sensor77,2025-11-18T16:59:44Z,2008.00,43.00,101.00,0.00,21.60
sensor77,2025-11-18T17:04:44Z,2007.00,43.00,101.00,2.00,21.50
sensor77,2025-11-18T17:09:44Z,1965.00,43.00,101.00,0.00,21.60
sensor77,2025-11-18T17:14:44Z,1944.00,43.00,101.00,0.00,21.50
sensor77,2025-11-18T17:19:44Z,1920.00,43.00,101.00,0.00,21.40
sensor77,2025-11-18T17:24:44Z,1895.00,43.00,101.00,0.00,21.40
sensor77,2025-11-18T17:29:44Z,1887.00,43.00,101.00,0.00,21.40
sensor77,2025-11-18T17:34:44Z,1862.00,43.00,101.00,0.00,21.30
sensor77,2025-11-18T17:39:44Z,1849.00,43.00,101.00,0.00,21.30
sensor77,2025-11-18T17:44:44Z,1850.00,43.00,101.00,0.00,21.20
sensor77,2025-11-18T17:49:44Z,1834.00,43.00,101.00,0.00,21.20
sensor77,2025-11-18T17:54:44Z,1815.00,43.00,101.00,0.00,21.20
sensor77,2025-11-18T17:59:44Z,1814.00,43.00,101.00,0.00,21.20
sensor77,2025-11-18T18:04:44Z,1811.00,43.00,101.00,0.00,21.20
sensor77,2025-11-18T18:09:44Z,1785.00,43.00,101.00,0.00,21.20
sensor77,2025-11-18T18:14:43Z,1783.00,42.00,101.00,0.00,21.20
sensor77,2025-11-18T18:19:43Z,1771.00,42.00,101.00,0.00,21.10
sensor77,2025-11-18T18:24:43Z,1770.00,42.00,101.00,0.00,21.10
sensor77,2025-11-18T18:29:43Z,1741.00,42.00,101.00,0.00,21.10
sensor77,2025-11-18T18:34:43Z,1723.00,42.00,101.00,0.00,21.10
sensor77,2025-11-18T18:39:43Z,1703.00,42.00,101.00,0.00,21.00
sensor77,2025-11-18T18:44:43Z,1689.00,42.00,101.00,0.00,21.00
sensor77,2025-11-18T18:49:43Z,1687.00,42.00,101.00,0.00,21.00
sensor77,2025-11-18T18:54:44Z,1669.00,42.00,101.00,0.00,21.00
sensor77,2025-11-18T18:59:43Z,1660.00,42.00,101.00,0.00,20.90
sensor77,2025-11-18T19:04:43Z,1640.00,42.00,101.00,0.00,20.90
sensor77,2025-11-18T19:09:43Z,1618.00,42.00,101.00,0.00,20.90
sensor77,2025-11-18T19:14:43Z,1630.00,41.00,101.00,0.00,20.90
sensor77,2025-11-18T19:19:43Z,1541.00,41.00,87.00,2.00,20.90
sensor77,2025-11-18T19:24:43Z,1523.00,41.00,101.00,1.00,20.90
sensor77,2025-11-18T19:29:43Z,1535.00,41.00,101.00,0.00,20.90
sensor77,2025-11-18T19:34:43Z,1494.00,41.00,101.00,0.00,20.80
sensor77,2025-11-18T19:39:43Z,1467.00,41.00,101.00,0.00,20.80
sensor77,2025-11-18T19:44:43Z,1453.00,41.00,101.00,0.00,20.80
sensor77,2025-11-18T19:49:43Z,1418.00,41.00,101.00,0.00,20.80
sensor77,2025-11-18T19:54:43Z,1420.00,40.00,101.00,0.00,20.80
sensor77,2025-11-18T19:59:43Z,1389.00,40.00,101.00,0.00,20.80
sensor77,2025-11-18T20:04:43Z,1378.00,40.00,101.00,0.00,20.70
sensor77,2025-11-18T20:09:43Z,1350.00,40.00,101.00,0.00,20.70
sensor77,2025-11-18T20:14:43Z,1362.00,40.00,101.00,0.00,20.70
sensor77,2025-11-18T20:19:43Z,1323.00,40.00,101.00,0.00,20.70
sensor77,2025-11-18T20:24:43Z,1305.00,40.00,101.00,0.00,20.70
sensor77,2025-11-18T20:29:43Z,1314.00,40.00,101.00,0.00,20.60
sensor77,2025-11-18T20:39:43Z,1294.00,40.00,101.00,0.00,20.60
sensor77,2025-11-18T20:44:43Z,1290.00,40.00,101.00,0.00,20.60
sensor77,2025-11-18T20:49:43Z,1246.00,40.00,101.00,0.00,20.60
sensor77,2025-11-18T20:54:43Z,1204.00,39.00,101.00,0.00,20.60
sensor77,2025-11-18T20:59:43Z,1255.00,40.00,101.00,0.00,20.60
sensor77,2025-11-18T21:04:43Z,1232.00,39.00,101.00,0.00,20.60
sensor77,2025-11-18T21:09:43Z,1209.00,39.00,101.00,0.00,20.50
sensor77,2025-11-18T21:14:43Z,1207.00,39.00,101.00,0.00,20.60
sensor77,2025-11-18T21:19:43Z,1205.00,39.00,101.00,0.00,20.50
sensor77,2025-11-18T21:24:43Z,1201.00,39.00,101.00,0.00,20.60
sensor77,2025-11-18T21:29:43Z,1208.00,39.00,101.00,0.00,20.50
sensor77,2025-11-18T21:34:43Z,1178.00,39.00,101.00,0.00,20.50
sensor77,2025-11-18T21:39:43Z,1185.00,39.00,101.00,0.00,20.50
sensor77,2025-11-18T21:44:43Z,1180.00,39.00,101.00,0.00,20.50
sensor77,2025-11-18T21:49:43Z,1255.00,40.00,0.00,0.00,20.50
sensor77,2025-11-18T21:54:43Z,1210.00,40.00,0.00,0.00,20.50
sensor77,2025-11-18T21:59:43Z,1223.00,40.00,0.00,0.00,20.40
sensor77,2025-11-18T22:04:43Z,1192.00,40.00,0.00,0.00,20.40
sensor77,2025-11-18T22:09:43Z,1213.00,40.00,0.00,0.00,20.40
sensor77,2025-11-18T22:14:43Z,1203.00,40.00,0.00,0.00,20.40
sensor77,2025-11-18T22:19:43Z,1190.00,40.00,0.00,0.00,20.40
sensor77,2025-11-18T22:24:43Z,1175.00,40.00,0.00,0.00,20.40
sensor77,2025-11-18T22:29:43Z,1176.00,40.00,0.00,0.00,20.30
sensor77,2025-11-18T22:34:43Z,1156.00,40.00,0.00,0.00,20.40
sensor77,2025-11-18T22:39:43Z,1165.00,40.00,0.00,0.00,20.30
sensor77,2025-11-18T22:44:43Z,1148.00,40.00,0.00,0.00,20.30
sensor77,2025-11-18T22:49:43Z,1131.00,40.00,0.00,0.00,20.30
sensor77,2025-11-18T22:54:43Z,1142.00,40.00,0.00,0.00,20.30
sensor77,2025-11-18T22:59:43Z,1126.00,40.00,0.00,0.00,20.20
sensor77,2025-11-18T23:04:43Z,1132.00,40.00,0.00,0.00,20.30
sensor77,2025-11-18T23:09:43Z,1097.00,40.00,0.00,0.00,20.30
sensor77,2025-11-18T23:14:43Z,1090.00,40.00,0.00,0.00,20.20
sensor77,2025-11-18T23:19:43Z,1100.00,40.00,0.00,0.00,20.20
sensor77,2025-11-18T23:24:43Z,1085.00,40.00,0.00,0.00,20.20
sensor77,2025-11-18T23:29:43Z,1077.00,40.00,0.00,0.00,20.20
sensor77,2025-11-18T23:34:43Z,1070.00,40.00,0.00,0.00,20.20
sensor77,2025-11-18T23:39:43Z,1073.00,40.00,0.00,0.00,20.20
sensor77,2025-11-18T23:44:43Z,1069.00,40.00,0.00,0.00,20.10
sensor77,2025-11-18T23:49:43Z,1045.00,39.00,0.00,0.00,20.20
sensor77,2025-11-18T23:54:43Z,1049.00,40.00,0.00,0.00,20.20
sensor77,2025-11-18T23:59:43Z,1056.00,40.00,0.00,0.00,20.10
sensor78,2025-11-18T00:00:51Z,2057.00,47.00,0.00,0.00,20.90
sensor78,2025-11-18T00:05:51Z,2043.00,47.00,0.00,0.00,20.80
sensor78,2025-11-18T00:10:51Z,2022.00,46.00,0.00,0.00,20.80
sensor78,2025-11-18T00:15:51Z,2018.00,46.00,0.00,0.00,20.80
sensor78,2025-11-18T00:20:51Z,2022.00,46.00,0.00,0.00,20.80
sensor78,2025-11-18T00:25:51Z,2036.00,46.00,0.00,0.00,20.80
sensor78,2025-11-18T00:30:51Z,2012.00,46.00,0.00,0.00,20.80
sensor78,2025-11-18T00:35:51Z,1997.00,46.00,0.00,0.00,20.80
sensor78,2025-11-18T00:40:51Z,1975.00,46.00,0.00,0.00,20.70
